187.97406562689656,249.47518723953033,188.9594073868159,250.09785738681538,7.099999999999974e-07
111.81938373223632,86.36353184627288,111.85952318063275,85.74700727746792,7.149999999999973e-07
190.82281441566107,80.16597382089252,191.19282117251248,79.72201530994599,7.939999999999949e-07
56.48276150747922,449.7518778511156,55.542695997175514,449.84404599716584,1.0179999999999947e-06
243.14655274761043,354.9717985968667,243.5810505474205,355.4048005474202,1.061999999999998e-06
136.11034356791453,455.41569635111347,135.95643023552415,455.80483023551665,1.116000000000002e-06
369.74022431834885,110.30424132412719,369.18577461427475,108.5917746142735,1.2410000000000115e-06
376.36058409495377,130.14921675223655,376.80471780111964,129.8848678011199,1.2580000000000128e-06
275.6598262904455,409.3966048506808,275.73386793925056,409.9586179392493,1.2630000000000131e-06
276.88328221287384,428.1264211496988,277.3714966387008,428.45369663869906,1.3100000000000167e-06
401.44412711404397,221.55760567943872,401.9600718448581,221.4881218448605,1.3610000000000205e-06
48.65413637678462,556.488636567018,48.59486061853541,556.8056106185591,1.3660000000000209e-06
547.3212522792985,72.623103762113,548.2712424742627,73.59829247420846,1.8440000000000568e-06
247.21306655462504,665.6690992396053,246.50782373546824,666.2863737354983,1.9080000000000616e-06
148.87673338351638,705.7378562876121,149.0817636427559,706.2457636428001,1.9190000000000624e-06
118.34187460784962,731.9905293003649,118.010049405063,732.5251994051146,1.981000000000067e-06
21.996660256428658,752.4152474809936,22.5437456759916,753.0261456760568,2.0110000000000693e-06
204.31459470833923,719.0884568522578,204.07963414998784,719.5839841500288,2.01700000000007e-06
505.0246136934912,528.9889934851708,505.05594990811505,529.5931999081077,2.1060000000000765e-06
639.520954029509,9.362528319570295,639.5226490354468,8.57324903536994,2.1840000000000823e-06
651.8530992027623,24.8041639392097,652.4235195307841,24.971519530706956,2.2140000000000846e-06
545.2011125705516,535.9355900991151,545.6083515388095,536.1179515387983,2.2280000000000856e-06
487.96168047320265,631.1892676794533,488.3101246554486,631.5533246554528,2.28600000000009e-06
563.0967058819189,564.633882352913,562.9978234377674,565.4594234377574,2.3320000000000935e-06
479.6162870607983,681.1459786985232,480.66701078761776,680.8869607876288,2.3870000000000976e-06
458.3641067446737,711.8222080501882,458.03319552660764,712.6207955266241,2.4180000000001e-06
115.29660871278591,883.8835569788298,113.4319680697534,884.2456180698284,2.4780000000001044e-06
579.9523965803414,639.4624978280177,580.206089912728,639.8514399127242,2.5310000000001084e-06
527.3998390668204,697.298266268053,528.2185019860076,697.2426519860148,2.5350000000001087e-06
602.5233653072535,671.1063703173637,603.024764299136,671.2696142991326,2.657000000000118e-06
